author_id,first_name,last_name,status,last_known_institution,google_scholar,orcid,openalex
846,Heather,Leroux,practitioner,Carleton University,NA,NA,NA
847,Lloyd,Keane,practitioner,Carleton University,NA,NA,NA
848,Joel,Rivard,practitioner,Carleton University,NA,"""https://orcid.org/0000-0002-3883-4073""",NA
849,Heather,Macdonald,practitioner,Carleton University,"""https://scholar.google.com/citations?hl=en&user=jwAJN1IAAAAJ""","""https://orcid.org/0000-0001-9480-2677""",NA
85,Helene,Koonjbeharrydass,practitioner,McGill University,NA,NA,NA
850,Larry,Thompson,practitioner,Carleton University,NA,NA,NA
851,Matthew,Gertler,practitioner,Carleton University,NA,NA,NA
852,Carli,Agostino,practitioner,Carleton University,NA,NA,NA
853,Scott,Turner,practitioner,Carleton University,NA,"""https://orcid.org/0000-0001-8852-5781""",NA
854,Martha,Attridge Bufton,practitioner,Carleton University,"""https://scholar.google.com/citations?hl=en&user=FqZqknsAAAAJ""","""https://orcid.org/0000-0002-8105-1453""","https://openalex.org/A2965733380, https://openalex.org/A2965733380, https://openalex.org/A2894839270"
855,David,Jackson,practitioner,Carleton University,"""https://scholar.google.com/citations?hl=en&user=WDzpg08AAAAJ""","""https://orcid.org/0000-0002-2554-4990""",NA
856,Ryan,Tucci,practitioner,Carleton University,NA,"""https://orcid.org/0000-0001-8570-0062""",NA
857,Robert,Smith,practitioner,Carleton University,NA,NA,NA
858,Julie,Lavigne,practitioner,Carleton University,NA,NA,NA
859,Pat,Moore,practitioner,Carleton University,NA,NA,NA
86,Jessica,Lange,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=giZ_CaQAAAAJ""","""https://orcid.org/0000-0002-4733-8565""",NA
860,Jane,Fry,practitioner,Carleton University,NA,NA,NA
861,Lacey,Cain,practitioner,Carleton University,NA,NA,NA
862,Sherri,Sunstrum,practitioner,Carleton University,NA,NA,NA
863,Susan,Tudin,practitioner,Carleton University,"""https://scholar.google.com/citations?hl=en&user=cnWdjrEAAAAJ""","""https://orcid.org/0000-0001-6156-1352""","https://openalex.org/A2561445660, https://openalex.org/A2561445660, https://openalex.org/A2612078793, https://openalex.org/A2612078793"
864,Meaghan,Kenny,practitioner,Carleton University,NA,NA,NA
865,Aleksandra,Blake,practitioner,Carleton University,NA,"""https://orcid.org/0000-0002-0038-8127""",NA
866,Monica,Ferguson,practitioner,Carleton University,NA,NA,NA
867,Judy,Senecal,practitioner,Carleton University,NA,NA,NA
868,Edward,Bilodeau,practitioner,Carleton University,NA,NA,NA
869,Denine,Eby,practitioner,Carleton University,NA,NA,NA
87,Yves A.,Lapointe,practitioner,McGill University,NA,NA,NA
870,Evan,Ferguson,practitioner,Carleton University,NA,NA,NA
871,Isaac,Fierro Marquez,practitioner,Carleton University,NA,NA,NA
872,John,Kelley,practitioner,Carleton University,NA,NA,NA
873,Amber,Lannon,practitioner,Carleton University,NA,NA,NA
874,Gabriel,Miranda Pires,practitioner,Carleton University,NA,NA,NA
875,Gilles,Monast,practitioner,Carleton University,NA,NA,NA
876,Alicia,Ott,practitioner,Carleton University,NA,NA,NA
877,Emme,Reynolds,practitioner,Carleton University,NA,NA,NA
878,Gohar,Ashoughian,practitioner,Wilfrid Laurier University,NA,"""https://orcid.org/0000-0002-4835-8437""",NA
879,Gordon,Bertrand,practitioner,Wilfrid Laurier University,NA,NA,NA
88,Nuree,Lee,practitioner,McGill University,NA,"""https://orcid.org/0000-0002-0705-3549""",NA
880,Holly,Brunton,practitioner,Wilfrid Laurier University,NA,NA,NA
881,Scott,Gillies,practitioner,Wilfrid Laurier University,NA,NA,NA
882,Amanda,Oliver,practitioner,Wilfrid Laurier University,NA,NA,NA
883,Cindy,Preece,practitioner,Wilfrid Laurier University,NA,NA,NA
884,Charlotte A. M.,Innerd,practitioner,Wilfrid Laurier University,NA,"""https://orcid.org/0000-0002-2286-3048""",NA
885,Matthew J.,Thomas,practitioner,Wilfrid Laurier University,NA,"""https://orcid.org/0000-0001-5029-6610""",NA
886,Mona,Elayyan,practitioner,Wilfrid Laurier University,NA,NA,NA
887,Joanne,Oud,practitioner,Wilfrid Laurier University,"""https://scholar.google.ca/citations?hl=en&user=G_WSHxUAAAAJ""","""https://orcid.org/0000-0003-4096-9900""",NA
888,Mark,Weiler,practitioner,Wilfrid Laurier University,NA,NA,"https://openalex.org/A2138626087, https://openalex.org/A2642557206, https://openalex.org/A4202683659, https://openalex.org/A2643914512, https://openalex.org/A2750555668, https://openalex.org/A2106314277, https://openalex.org/A2626778900, https://openalex.org/A2626778900, https://openalex.org/A2626778900, https://openalex.org/A2137386431"
889,Sharon,Brown,practitioner,Wilfrid Laurier University,NA,NA,NA
89,Christopher,Lyons,practitioner,McGill University,NA,NA,NA
890,Diane,Peters,practitioner,Wilfrid Laurier University,NA,NA,NA
891,Dillon,Moore,practitioner,Wilfrid Laurier University,NA,NA,NA
892,Deborah,Wills,practitioner,Wilfrid Laurier University,NA,NA,NA
893,Debbie,Chaves,practitioner,Wilfrid Laurier University,"""https://scholar.google.ca/citations?hl=en&user=OML0uNUAAAAJ""","""https://orcid.org/0000-0003-3840-1902""","https://openalex.org/A2614696177, https://openalex.org/A2614696177, https://openalex.org/A2614696177, https://openalex.org/A2786228673, https://openalex.org/A2614696177, https://openalex.org/A2614696177"
894,Pauline,Dewan,practitioner,Wilfrid Laurier University,NA,"""https://orcid.org/0000-0003-2911-918X""",NA
895,Meredith,Fischer,practitioner,Wilfrid Laurier University,"""https://scholar.google.ca/citations?hl=en&user=Y6rCPwcAAAAJ""","""https://orcid.org/0000-0003-2172-6380""",NA
896,Peter,Genzinger,practitioner,Wilfrid Laurier University,"""https://scholar.google.ca/citations?hl=en&user=UwLUMLUAAAAJ""","""https://orcid.org/0000-0003-3752-5508""","https://openalex.org/A2554242953, https://openalex.org/A2554242953, https://openalex.org/A2760947072, https://openalex.org/A2760947072"
897,Michelle,Goodridge,practitioner,Wilfrid Laurier University,NA,"""https://orcid.org/0000-0003-3874-3742""","https://openalex.org/A3011912996, https://openalex.org/A2964734409"
898,Hélène,Leblanc,practitioner,Wilfrid Laurier University,NA,NA,NA
899,Yanli,Li,practitioner,Wilfrid Laurier University,"""https://scholar.google.ca/citations?hl=en&user=JH6oHxMAAAAJ""","""https://orcid.org/0000-0001-6194-437X""",NA
9,Marie-Claude,Laferrière,practitioner,Université Laval,NA,"""https://orcid.org/0000-0002-2820-1387""",NA
90,Aeron Dalziel,Machattie,practitioner,McGill University,NA,NA,NA
900,Matt,Tales,practitioner,Wilfrid Laurier University,NA,NA,NA
901,Matthew,Rohweder,practitioner,Wilfrid Laurier University,NA,NA,NA
902,Greg,Sennema,practitioner,Wilfrid Laurier University,"""https://scholar.google.ca/citations?hl=en&user=BAUqw0oAAAAJ""","""https://orcid.org/0000-0002-8477-3873""",NA
903,Michael,Steeleworthy,practitioner,Wilfrid Laurier University,"""https://scholar.google.ca/citations?hl=en&user=g4yc-eAAAAAJ""","""https://orcid.org/0000-0003-4759-5403""",NA
904,Irene,Tencinger,practitioner,Wilfrid Laurier University,NA,NA,NA
905,Roma,Kail,practitioner,Victoria University (Victoria College),NA,NA,NA
906,Agatha,Barc,practitioner,Victoria University (Victoria College),NA,NA,NA
907,Colin,Deinhardt,practitioner,Victoria University (Victoria College),NA,NA,NA
908,Douglas J.,Fox,practitioner,Victoria University (Victoria College),NA,NA,NA
909,Karen,Wishart,practitioner,Victoria University (Victoria College),NA,NA,NA
91,Emily,Mackenzie,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=RQm8X6gAAAAJ""",NA,NA
910,Bailey,Chui,practitioner,Victoria University (Victoria College),NA,NA,NA
911,Jessica,Todd,practitioner,Victoria University (Victoria College),NA,NA,NA
912,Diane,Michaud,practitioner,Victoria University (Victoria College),NA,NA,NA
913,Lisa J.,Sherlock,practitioner,Victoria University (Victoria College),NA,NA,NA
914,Annette,Demers,practitioner,University of Windsor,NA,NA,NA
915,Vicki Jay,Leung,practitioner,University of Windsor,NA,NA,NA
916,Meris,Bray,practitioner,University of Windsor,NA,NA,NA
917,Mita,Williams,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=aVPwHjAAAAAJ""","""https://orcid.org/0000-0001-7816-6965""","https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A4207497344, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633, https://openalex.org/A2124952633"
918,Pascal,Calarco,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=4RoN38wAAAAJ""","""https://orcid.org/0000-0001-9126-9651""",NA
919,Karen,Pillon,practitioner,University of Windsor,NA,NA,NA
92,Cathy,Martin,practitioner,McGill University,NA,NA,NA
920,Katharine,Ball,practitioner,University of Windsor,NA,NA,NA
921,Selinda,Berg,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=AmOxxjsAAAAJ""","""https://orcid.org/0000-0003-4350-3831""",https://openalex.org/A4202052213
922,Scott,Cowan,practitioner,University of Windsor,NA,"""https://orcid.org/0000-0002-1523-792X""",NA
923,Joan,Dalton,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=-MJYrGUAAAAJ""",NA,NA
924,Heidi,Jacobs,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=t4Y-UDgAAAAJ&view_op=list_works&sortby=pubdate""","""https://orcid.org/0000-0002-3245-6833""",NA
925,Anne,Kaay,practitioner,University of Windsor,NA,NA,https://openalex.org/A2299353419
926,Sharon,Munro,practitioner,University of Windsor,NA,NA,NA
927,Jennifer,Soutter,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=J6KyNXcAAAAJ""","""https://orcid.org/0000-0003-4818-3195""",NA
928,Peter,Zimmerman,practitioner,University of Windsor,NA,NA,NA
929,Shuzhen,Zhao,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=mrMuqFUAAAAJ""","""https://orcid.org/0000-0003-2790-1274""","https://openalex.org/A2950184852, https://openalex.org/A2950184852, https://openalex.org/A2657474142, https://openalex.org/A2972974197, https://openalex.org/A3186405184, https://openalex.org/A2752418311"
93,Tara,Mawhinney,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=Ay6GZrsAAAAJ""","""https://orcid.org/0000-0002-2509-4088""",NA
930,Sarah,Glassford,practitioner,University of Windsor,NA,NA,"https://openalex.org/A2909564496, https://openalex.org/A3214878504, https://openalex.org/A2982359551, https://openalex.org/A2579904000, https://openalex.org/A3137453819, https://openalex.org/A2628829713, https://openalex.org/A2628829713, https://openalex.org/A2982359551, https://openalex.org/A2706531651, https://openalex.org/A2629706071, https://openalex.org/A3013311583, https://openalex.org/A2629706071, https://openalex.org/A2629706071, https://openalex.org/A1843246663, https://openalex.org/A2629706071, https://openalex.org/A2672124685, https://openalex.org/A2672124685, https://openalex.org/A2977908451, https://openalex.org/A2665713683, https://openalex.org/A1843246663, https://openalex.org/A2707203928, https://openalex.org/A2268471579, https://openalex.org/A2628829713, https://openalex.org/A2982359551, https://openalex.org/A1843246663, https://openalex.org/A2807561588, https://openalex.org/A2899585070, https://openalex.org/A2629706071, https://openalex.org/A1843246663, https://openalex.org/A2629706071"
931,Cathy,Maskell,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=-VrLc9QAAAAJ""",NA,NA
932,Roger,Reka,practitioner,University of Windsor,NA,"""https://orcid.org/0000-0001-5900-5664"", ""https://orcid.org/0000-0001-5900-5664""","https://openalex.org/A3127376468, https://openalex.org/A3208115095, https://openalex.org/A2619721413, https://openalex.org/A3208115095, https://openalex.org/A2619721413, https://openalex.org/A2619721413, https://openalex.org/A3208115095, https://openalex.org/A3208115095, https://openalex.org/A3208115095, https://openalex.org/A3208115095, https://openalex.org/A3208115095, https://openalex.org/A2619721413, https://openalex.org/A2619721413, https://openalex.org/A2619721413, https://openalex.org/A2619721413"
933,Art,Rhyno,practitioner,University of Windsor,NA,NA,NA
934,Berenica,Vejvoda,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=r-mBBZ8AAAAJ""",NA,NA
935,Tadiboyina,Venkateswarlu,practitioner,University of Windsor,NA,NA,"https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2627896952, https://openalex.org/A2635790165, https://openalex.org/A2677781913, https://openalex.org/A2530431224"
936,Tamsin,Bolton Bacon,practitioner,University of Windsor,NA,"""https://orcid.org/0000-0003-3901-5659""",NA
937,Dave,Johnston,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=hs9yVLgAAAAJ""","""https://orcid.org/0000-0003-1086-119X""",NA
938,Guoying (Grace),Liu,practitioner,University of Windsor,"""https://scholar.google.ca/citations?hl=en&user=NZ383sIAAAAJ""","""https://orcid.org/0000-0002-0294-3809""",NA
939,Adam,Mulcaster,practitioner,University of Windsor,NA,"""https://orcid.org/0000-0001-9560-6686""","https://openalex.org/A3166256769, https://openalex.org/A4220238980, https://openalex.org/A4225569834, https://openalex.org/A4220412034, https://openalex.org/A4222818262"
94,Dawn,Mckinnon,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=6AiqAkQAAAAJ""","""https://orcid.org/0000-0002-2247-3103""",NA
940,Courtney,Lundrigan,practitioner,Trinity College University,NA,NA,NA
941,Kate,Macdonald,practitioner,Trinity College University,NA,NA,NA
942,Christopher,Hogendoorn,practitioner,Trinity College University,NA,"""https://orcid.org/0000-0002-9178-0422""",NA
943,Sylvia,Lassam,practitioner,Trinity College University,NA,NA,https://openalex.org/A2606480327
944,Sheril,Hook,practitioner,University of St. Michael's College,NA,"""https://orcid.org/0000-0002-6680-244X""",NA
945,David,Hagelaar,practitioner,University of St. Michael's College,NA,NA,NA
946,Richard,Carter,practitioner,University of St. Michael's College,NA,NA,NA
947,Noel S.,Mcferran,practitioner,University of St. Michael's College,NA,"""https://orcid.org/0000-0001-8624-1830""",NA
948,James,Roussain,practitioner,University of St. Michael's College,NA,NA,NA
949,Jessica,Barr,practitioner,University of St. Michael's College,NA,NA,NA
95,Andrea,Miller-Nesbitt,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=Va6EHpQAAAAJ""","""https://orcid.org/0000-0002-0054-7132""",NA
950,Simon,Rogers,practitioner,University of St. Michael's College,NA,NA,NA
951,Silvia,Vong,practitioner,University of St. Michael's College,"""https://scholar.google.ca/citations?hl=en&user=SP-21o4AAAAJ""","""https://orcid.org/0000-0002-6914-6935""",NA
952,Remi,Pulwer,practitioner,University of St. Michael's College,NA,NA,NA
953,Teresa,Wong,practitioner,University of St. Michael's College,NA,NA,NA
954,Tom,Adam,practitioner,Western University,NA,NA,NA
955,Matthew,Barry,practitioner,Western University,NA,NA,NA
956,Tom,Belton,practitioner,Western University,NA,"""https://orcid.org/0000-0002-6104-4870""","https://openalex.org/A2643590824, https://openalex.org/A2146234055, https://openalex.org/A2146234055, https://openalex.org/A2146234055, https://openalex.org/A2146234055, https://openalex.org/A3008989703, https://openalex.org/A2980438826, https://openalex.org/A3016589973, https://openalex.org/A3008966915, https://openalex.org/A3208188365, https://openalex.org/A3215134724, https://openalex.org/A3154182084, https://openalex.org/A2625179416, https://openalex.org/A2625179416, https://openalex.org/A2984477296, https://openalex.org/A2625179416, https://openalex.org/A2767676889"
957,Bev,Brereton,practitioner,Western University,NA,NA,NA
958,Elizabeth,Bruton,practitioner,Western University,NA,NA,NA
959,Heather,Campbell,practitioner,Western University,NA,"""https://orcid.org/0000-0002-1272-5872""",NA
96,Michael David,Miller,practitioner,McGill University,"""https://scholar.google.fr/citations?user=vDt3WvMAAAAJ&hl=fr&oi=ao""","""https://orcid.org/0000-0002-3548-0249""",NA
960,Emily,Carlisle-Johnston,practitioner,Western University,"""https://scholar.google.ca/citations?hl=en&user=RpoCN1YAAAAJ""","""https://orcid.org/0000-0002-5391-723X""",NA
961,Samuel,Cassady,practitioner,Western University,NA,"""https://orcid.org/0000-0001-7033-3458""","https://openalex.org/A2895321078, https://openalex.org/A2895321078, https://openalex.org/A2895321078, https://openalex.org/A2978894089, https://openalex.org/A2895321078, https://openalex.org/A2765120508, https://openalex.org/A2895321078, https://openalex.org/A2765120508, https://openalex.org/A2765120508, https://openalex.org/A2895321078"
962,Jacqueline,Cato,practitioner,Western University,NA,NA,https://openalex.org/A2995667682
963,Kim,Cornell,practitioner,Western University,NA,NA,NA
964,John C.,Costella,practitioner,Western University,"""https://scholar.google.ca/citations?hl=en&user=aDGVcKsAAAAJ""","""https://orcid.org/0000-0001-6542-6000""",https://openalex.org/A1924390218
965,Alyona,Danilov,practitioner,Western University,NA,NA,https://openalex.org/A2606438851
966,Annabelle,Drobniak,practitioner,Western University,NA,NA,NA
967,Lynn,Dunikowski,practitioner,Western University,NA,NA,"https://openalex.org/A2603707406, https://openalex.org/A2678849472, https://openalex.org/A2678849472"
968,Linda,Dunn,practitioner,Western University,NA,NA,NA
969,Jason,Dyck,practitioner,Western University,"""https://scholar.google.ca/citations?hl=en&user=HH4GikkAAAAJ""","""https://orcid.org/0000-0001-8157-0125""",NA
97,Martin,Morris,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=N9tmJbgAAAAJ""","""https://orcid.org/0000-0002-5659-2995""",NA
970,Peggy,Ellis,practitioner,Western University,NA,NA,"https://openalex.org/A2637202860, https://openalex.org/A2729581255, https://openalex.org/A2734661024, https://openalex.org/A2765582334, https://openalex.org/A2891822760, https://openalex.org/A2890185320, https://openalex.org/A2890901816, https://openalex.org/A2758314368, https://openalex.org/A2890939302, https://openalex.org/A2714070973, https://openalex.org/A2760202994, https://openalex.org/A2648170364, https://openalex.org/A2702207905, https://openalex.org/A2889651234, https://openalex.org/A2717572701, https://openalex.org/A2646574108, https://openalex.org/A2777815993, https://openalex.org/A2896549227, https://openalex.org/A2671554888, https://openalex.org/A2671414743, https://openalex.org/A2893570944, https://openalex.org/A2741160637, https://openalex.org/A2893526725, https://openalex.org/A2892712675, https://openalex.org/A2340364055"
