"","sm_code","publication_year","type","count","n_cits"
"31563",119,1932,"journal-article",133,754
"31564",119,1933,"journal-article",157,728
"31565",119,1934,"journal-article",148,706
"31566",119,1935,"journal-article",150,690
"31567",119,1936,"journal-article",171,871
"31568",119,1937,"journal-article",156,1115
"31569",119,1938,"journal-article",153,807
"31570",119,1939,"journal-article",156,1022
"31571",119,1940,"journal-article",149,919
"31572",119,1941,"journal-article",175,4181
"31573",119,1942,"journal-article",180,1487
"31574",119,1943,"journal-article",167,1616
"31575",119,1944,"journal-article",145,5177
"31576",119,1945,"journal-article",195,1278
"31577",119,1946,"journal-article",264,2344
"31578",119,1947,"journal-article",409,2018
"31579",119,1948,"journal-article",644,2812
"31580",119,1949,"journal-article",550,10900
"31581",119,1950,"journal-article",869,4509
"31582",119,1951,"journal-article",1102,5941
"31583",119,1952,"journal-article",1322,6524
"31584",119,1953,"journal-article",1453,9353
"31585",119,1954,"journal-article",1531,7070
"31586",119,1955,"journal-article",1401,6733
"31587",119,1956,"journal-article",1419,7533
"31588",119,1957,"journal-article",1398,12023
"31589",119,1958,"journal-article",1418,7824
"31590",119,1959,"journal-article",1425,15340
"31591",119,1960,"journal-article",1621,11188
"31592",119,1961,"journal-article",1420,12700
"31593",119,1962,"journal-article",1748,12845
"31594",119,1963,"journal-article",1746,14042
"31595",119,1964,"journal-article",2037,13778
"31596",119,1965,"journal-article",2079,19155
"31597",119,1966,"journal-article",2164,27942
"31598",119,1967,"journal-article",2353,21757
"31599",119,1968,"journal-article",2515,20735
"31600",119,1969,"journal-article",2756,21182
"31601",119,1970,"journal-article",2889,23185
"31602",119,1971,"journal-article",2730,22735
"31603",119,1972,"journal-article",3033,28087
"31604",119,1973,"journal-article",2929,35514
"31605",119,1974,"journal-article",3472,30036
"31606",119,1975,"journal-article",3600,35020
"31607",119,1976,"journal-article",3457,36469
"31608",119,1977,"journal-article",3248,33493
"31609",119,1978,"journal-article",3457,37883
"31610",119,1979,"journal-article",3311,38242
"31611",119,1980,"journal-article",3156,42015
"31612",119,1981,"journal-article",3323,39832
"31613",119,1982,"journal-article",3403,43514
"31614",119,1983,"journal-article",3455,44367
"31615",119,1984,"journal-article",4114,47409
"31616",119,1985,"journal-article",4129,53466
"31617",119,1986,"journal-article",4417,54304
"31618",119,1987,"journal-article",4459,56101
"31619",119,1988,"journal-article",4474,67097
"31620",119,1989,"journal-article",4570,65649
"31621",119,1990,"journal-article",4695,70003
"31622",119,1991,"journal-article",5163,87756
"31623",119,1992,"journal-article",5549,80665
"31624",119,1993,"book-chapter",2,0
"31625",119,1993,"journal-article",5260,87843
"31626",119,1994,"journal-article",5129,100705
"31627",119,1995,"journal-article",5123,91855
"31628",119,1996,"journal-article",5439,92178
"31629",119,1997,"journal-article",5113,81554
"31630",119,1998,"journal-article",5092,80519
"31631",119,1999,"journal-article",4522,94695
"31632",119,2000,"journal-article",4681,92384
"31633",119,2001,"journal-article",5174,89722
"31634",119,2002,"book-chapter",2,0
"31635",119,2002,"journal-article",4317,21142
"31636",119,2003,"journal-article",4906,22232
"31637",119,2004,"journal-article",4977,22182
"31638",119,2005,"journal-article",4736,21287
"31639",119,2005,NA,4,0
"31640",119,2006,"journal-article",5501,21077
"31641",119,2007,"journal-article",5422,19509
"31642",119,2008,"book-chapter",1,0
"31643",119,2008,"journal",1,0
"31644",119,2008,"journal-article",6199,24526
"31645",119,2009,"journal-article",6037,25713
"31646",119,2010,"journal",1,0
"31647",119,2010,"journal-article",7866,33775
"31648",119,2011,"book-chapter",1,0
"31649",119,2011,"journal-article",6887,24657
"31650",119,2011,"posted-content",1,0
"31651",119,2012,"book-chapter",1,0
"31652",119,2012,"journal",2,0
"31653",119,2012,"journal-article",7218,22244
"31654",119,2013,"book-chapter",1,0
"31655",119,2013,"journal",3,0
"31656",119,2013,"journal-article",7021,22171
"31657",119,2014,"book-chapter",3,0
"31658",119,2014,"journal-article",7607,25124
"31659",119,2015,"book-chapter",1,0
"31660",119,2015,"journal-article",7013,19356
"31661",119,2016,"book-chapter",6,1
"31662",119,2016,"journal-article",5810,10955
"31663",119,2016,"proceedings-article",1,0
"31664",119,2017,"book-chapter",2,0
"31665",119,2017,"journal-article",3418,7932
"31666",119,2018,"journal",1,0
"31667",119,2018,"journal-article",3456,5154
"31668",119,2019,"book-chapter",1,0
"31669",119,2019,"journal",1,0
"31670",119,2019,"journal-article",2683,3385
"31671",119,2020,"book-chapter",1,0
"31672",119,2020,"journal",2,0
"31673",119,2020,"journal-article",4788,3235
"31674",119,2020,"other",2,0
"31675",119,2020,"posted-content",2,0
"31676",119,2020,NA,9,2
"31677",119,2021,"book",2,0
"31678",119,2021,"book-chapter",23,0
"31679",119,2021,"journal",12,6
"31680",119,2021,"journal-article",5407,682
"31681",119,2021,"other",2,0
"31682",119,2021,"posted-content",4,0
"31683",119,2021,"proceedings-article",2,1
"31684",119,2021,NA,261,13
"31685",119,2022,"journal",2,0
"31686",119,2022,"journal-article",1354,95
"31687",119,2022,"other",9,0
"31688",119,2022,"posted-content",13,3
"31689",119,2047,"journal-article",1,0
"31690",119,NA,"journal-article",303,0
"31691",167,1869,"journal-article",5,0
"31692",167,1870,"journal-article",17,0
"31693",167,1871,"journal-article",10,0
"31694",167,1872,"journal-article",4,0
"31695",167,1873,"journal-article",9,0
"31696",167,1874,"journal-article",13,0
"31697",167,1875,"journal-article",3,0
"31698",167,1876,"journal-article",10,0
"31699",167,1877,"journal-article",7,0
"31700",167,1878,"journal-article",4,0
"31701",167,1879,"journal-article",6,0
"31702",167,1880,"journal-article",3,0
"31703",167,1881,"journal-article",3,0
"31704",167,1882,"journal-article",1,0
"31705",167,1883,"journal-article",7,0
"31706",167,1884,"journal-article",2,0
"31707",167,1885,"journal-article",3,0
"31708",167,1886,"journal-article",6,0
"31709",167,1887,"journal-article",3,0
"31710",167,1888,"journal-article",3,0
"31711",167,1889,"journal-article",2,0
"31712",167,1890,"journal-article",2,0
"31713",167,1891,"journal-article",3,0
"31714",167,1892,"journal-article",3,0
"31715",167,1893,"journal-article",1,0
"31716",167,1894,"journal-article",2,0
"31717",167,1895,"journal-article",3,0
"31718",167,1896,"journal-article",4,0
"31719",167,1897,"journal-article",4,0
"31720",167,1898,"journal-article",3,0
"31721",167,1899,"journal-article",2,0
"31722",167,1900,"journal-article",2,0
"31723",167,1901,"journal-article",1,0
"31724",167,1902,"journal-article",4,0
"31725",167,1903,"journal-article",3,0
"31726",167,1904,"journal-article",4,0
"31727",167,1905,"journal-article",3,0
"31728",167,1906,"journal-article",1,0
"31729",167,1907,"journal-article",2,0
"31730",167,1908,"journal-article",7,359
"31731",167,1909,"journal-article",3,0
"31732",167,1910,"journal-article",5,0
"31733",167,1911,"journal-article",3,0
"31734",167,1912,"journal-article",5,0
"31735",167,1914,"journal-article",2,0
"31736",167,1915,"journal-article",3,0
"31737",167,1916,"journal-article",2,0
"31738",167,1917,"journal-article",7,0
"31739",167,1918,"journal-article",3,0
"31740",167,1919,"journal-article",3,0
"31741",167,1920,"journal-article",4,0
"31742",167,1921,"journal-article",6,0
"31743",167,1922,"journal-article",9,1
"31744",167,1923,"journal-article",6,0
"31745",167,1924,"journal-article",4,0
"31746",167,1925,"journal-article",16,1
"31747",167,1926,"journal-article",10,0
"31748",167,1927,"journal-article",20,0
"31749",167,1928,"journal-article",13,0
"31750",167,1929,"journal-article",14,0
"31751",167,1930,"journal-article",20,1
"31752",167,1931,"journal-article",16,0
"31753",167,1932,"journal-article",15,2
"31754",167,1933,"journal-article",24,0
"31755",167,1934,"journal-article",30,1
"31756",167,1935,"journal-article",30,1
"31757",167,1936,"journal-article",16,0
"31758",167,1937,"journal-article",28,357
"31759",167,1938,"journal-article",25,1
"31760",167,1939,"journal-article",31,0
"31761",167,1940,"journal-article",31,0
"31762",167,1941,"journal-article",29,0
"31763",167,1942,"journal-article",26,0
"31764",167,1943,"journal-article",17,0
"31765",167,1944,"journal-article",18,0
"31766",167,1945,"journal-article",9,18
"31767",167,1946,"journal-article",8,0
"31768",167,1947,"journal-article",9,0
"31769",167,1948,"book-chapter",1,0
"31770",167,1948,"journal-article",24,220
"31771",167,1949,"journal-article",19,0
"31772",167,1950,"journal-article",24,4
"31773",167,1951,"journal-article",50,8
"31774",167,1952,"journal-article",73,4
"31775",167,1953,"journal-article",47,3
"31776",167,1954,"journal-article",72,7
"31777",167,1955,"book-chapter",3,0
"31778",167,1955,"journal-article",30,0
"31779",167,1956,"book-chapter",2,2
"31780",167,1956,"journal-article",66,1
"31781",167,1957,"journal-article",40,4
"31782",167,1958,"journal-article",67,15
"31783",167,1959,"book-chapter",15,0
"31784",167,1959,"journal-article",89,84
"31785",167,1960,"book-chapter",1,0
"31786",167,1960,"journal-article",146,43
"31787",167,1961,"book-chapter",5,0
"31788",167,1961,"journal-article",128,128
"31789",167,1962,"book",1,0
"31790",167,1962,"book-chapter",1,0
"31791",167,1962,"journal-article",257,43
"31792",167,1963,"book-chapter",3,0
"31793",167,1963,"journal-article",367,17
"31794",167,1964,"book-chapter",2,0
"31795",167,1964,"journal-article",287,5
"31796",167,1965,"journal-article",289,87
"31797",167,1966,"book-chapter",2,0
"31798",167,1966,"journal-article",322,14
"31799",167,1967,"book-chapter",4,0
"31800",167,1967,"journal-article",386,15
"31801",167,1968,"book-chapter",8,0
"31802",167,1968,"journal-article",378,139
"31803",167,1969,"journal-article",193,154
"31804",167,1970,"book-chapter",2,0
"31805",167,1970,"journal-article",287,109
"31806",167,1971,"book-chapter",9,0
"31807",167,1971,"journal-article",430,289
"31808",167,1972,"book-chapter",7,1
"31809",167,1972,"journal-article",355,405
"31810",167,1973,"book",1,0
"31811",167,1973,"book-chapter",2,0
"31812",167,1973,"journal-article",349,242
"31813",167,1974,"book",1,0
"31814",167,1974,"book-chapter",10,1
"31815",167,1974,"journal-article",335,153
"31816",167,1975,"book-chapter",12,0
"31817",167,1975,"journal-article",434,170
"31818",167,1976,"book",1,1
"31819",167,1976,"book-chapter",10,1
"31820",167,1976,"journal-article",389,492
"31821",167,1977,"book-chapter",15,1
"31822",167,1977,"journal-article",390,109
"31823",167,1978,"book-chapter",8,2
"31824",167,1978,"journal-article",404,383
"31825",167,1979,"book-chapter",13,0
"31826",167,1979,"journal-article",721,431
"31827",167,1980,"book-chapter",33,1
"31828",167,1980,"journal-article",512,1508
"31829",167,1981,"book-chapter",13,1
"31830",167,1981,"journal-article",525,568
"31831",167,1982,"book-chapter",7,3
"31832",167,1982,"journal-article",539,754
"31833",167,1983,"book",2,5
"31834",167,1983,"book-chapter",12,5
"31835",167,1983,"journal-article",634,1834
"31836",167,1984,"book",2,1
"31837",167,1984,"book-chapter",9,0
"31838",167,1984,"journal-article",644,2263
"31839",167,1985,"book-chapter",16,0
"31840",167,1985,"journal-article",843,2930
"31841",167,1986,"book-chapter",3,0
"31842",167,1986,"journal-article",821,2404
"31843",167,1987,"book",1,0
"31844",167,1987,"book-chapter",10,2
"31845",167,1987,"journal-article",1195,4875
"31846",167,1988,"book-chapter",22,4
"31847",167,1988,"journal-article",1612,3365
"31848",167,1988,NA,4,0
"31849",167,1989,"book-chapter",12,0
"31850",167,1989,"journal-article",936,2655
"31851",167,1989,NA,1,7
"31852",167,1990,"book",2,1
"31853",167,1990,"book-chapter",8,0
"31854",167,1990,"journal-article",1274,2548
"31855",167,1991,"book",2,0
"31856",167,1991,"book-chapter",17,0
"31857",167,1991,"journal-article",2176,4020
"31858",167,1991,NA,1,1
"31859",167,1992,"book",1,0
"31860",167,1992,"book-chapter",18,1
"31861",167,1992,"journal-article",1632,3144
"31862",167,1993,"book",1,0
"31863",167,1993,"book-chapter",23,0
"31864",167,1993,"journal-article",2638,6456
"31865",167,1994,"book",1,0
"31866",167,1994,"book-chapter",9,0
"31867",167,1994,"journal-article",2114,4845
"31868",167,1995,"book-chapter",20,2
"31869",167,1995,"journal-article",2714,4349
"31870",167,1995,NA,3,3
"31871",167,1996,"book-chapter",10,0
"31872",167,1996,"journal-article",3044,4706
"31873",167,1996,NA,3,0
"31874",167,1997,"book-chapter",11,0
"31875",167,1997,"journal-article",2349,5508
"31876",167,1997,"posted-content",1,7
"31877",167,1997,NA,2,0
"31878",167,1998,"book",2,0
"31879",167,1998,"book-chapter",25,0
"31880",167,1998,"journal-article",2524,5302
"31881",167,1998,"posted-content",2,0
"31882",167,1998,NA,13,4
"31883",167,1999,"book-chapter",21,0
"31884",167,1999,"journal-article",2810,4562
"31885",167,1999,"posted-content",1,0
"31886",167,2000,"book",1,2
"31887",167,2000,"book-chapter",5,0
"31888",167,2000,"journal-article",2506,5534
"31889",167,2001,"book",1,0
"31890",167,2001,"book-chapter",9,0
"31891",167,2001,"journal-article",3185,5455
"31892",167,2001,NA,1,0
"31893",167,2002,"book-chapter",6,0
"31894",167,2002,"journal-article",3456,6589
"31895",167,2002,NA,1,0
"31896",167,2003,"book",1,0
"31897",167,2003,"book-chapter",15,0
"31898",167,2003,"journal-article",3960,6606
"31899",167,2003,NA,3,1
"31900",167,2004,"book",3,0
"31901",167,2004,"book-chapter",17,0
"31902",167,2004,"journal-article",4464,8029
"31903",167,2004,"posted-content",1,0
"31904",167,2004,NA,1,0
"31905",167,2005,"book",1,0
"31906",167,2005,"book-chapter",36,0
"31907",167,2005,"journal-article",4242,12784
"31908",167,2006,"book",1,0
"31909",167,2006,"book-chapter",28,0
"31910",167,2006,"journal",1,0
"31911",167,2006,"journal-article",5086,11196
"31912",167,2006,"posted-content",1,1
"31913",167,2006,NA,1,0
"31914",167,2007,"book",3,0
"31915",167,2007,"book-chapter",50,0
"31916",167,2007,"journal-article",3149,5983
"31917",167,2007,NA,2,0
"31918",167,2008,"book",5,5
"31919",167,2008,"book-chapter",24,1
"31920",167,2008,"journal-article",3693,6986
"31921",167,2008,"reference-book",1,2
"31922",167,2008,NA,1,10
"31923",167,2009,"book-chapter",13,0
"31924",167,2009,"journal",1,0
"31925",167,2009,"journal-article",3515,5131
"31926",167,2010,"book-chapter",12,0
"31927",167,2010,"journal",1,0
"31928",167,2010,"journal-article",3435,5454
"31929",167,2010,"posted-content",1,0
"31930",167,2011,"book-chapter",6,0
"31931",167,2011,"journal-article",2937,4102
"31932",167,2011,"posted-content",2,0
"31933",167,2012,"book",2,9
"31934",167,2012,"book-chapter",15,0
"31935",167,2012,"journal-article",2855,3170
"31936",167,2013,"book-chapter",13,0
"31937",167,2013,"journal",3,0
"31938",167,2013,"journal-article",2834,3244
"31939",167,2013,"posted-content",1,3
"31940",167,2014,"book-chapter",9,0
"31941",167,2014,"journal-article",2184,2697
"31942",167,2015,"book-chapter",6,0
"31943",167,2015,"journal-article",2051,3375
"31944",167,2015,"posted-content",2,2
"31945",167,2015,"proceedings-article",1,0
"31946",167,2016,"book-chapter",10,0
"31947",167,2016,"journal-article",4142,2784
"31948",167,2016,"posted-content",3,1
"31949",167,2017,"book-chapter",28,3
"31950",167,2017,"journal-article",5632,1905
"31951",167,2017,"posted-content",1,0
"31952",167,2018,"book-chapter",23,0
"31953",167,2018,"journal",1,0
"31954",167,2018,"journal-article",862,1027
"31955",167,2018,"posted-content",1,2
"31956",167,2018,"proceedings-article",1,9
"31957",167,2019,"book-chapter",28,12
"31958",167,2019,"journal-article",1080,644
"31959",167,2019,"posted-content",1,0
"31960",167,2020,"book",2,2
"31961",167,2020,"book-chapter",21,1
"31962",167,2020,"journal",2,0
"31963",167,2020,"journal-article",1661,404
"31964",167,2020,NA,1,1
"31965",167,2021,"book",1,0
"31966",167,2021,"book-chapter",29,0
"31967",167,2021,"journal",12,1
"31968",167,2021,"journal-article",4512,758
"31969",167,2021,"posted-content",17,12
"31970",167,2021,NA,139,34
"31971",167,2022,"journal-article",1007,232
"31972",167,2023,"journal-article",1,0
"31973",167,NA,"journal-article",28,0
"31974",157,1800,"journal-article",3,0
"31975",157,1838,"journal-article",1,0
"31976",157,1846,"journal-article",1,1
"31977",157,1847,"journal-article",1,0
"31978",157,1848,"journal-article",2,0
"31979",157,1849,"journal-article",1,2
"31980",157,1860,"journal-article",1,0
"31981",157,1861,"journal-article",1,0
"31982",157,1864,"journal-article",1,0
"31983",157,1867,"journal-article",2,0
"31984",157,1869,"journal-article",1,0
"31985",157,1872,"journal-article",3,2
"31986",157,1873,"journal-article",4,0
"31987",157,1874,"journal-article",2,0
"31988",157,1875,"journal-article",2,0
"31989",157,1876,"journal-article",4,0
